schidkn,pscore,classid,cs,female,nwhite,n
13,89.441376,3800.0,23.0,1.0,0.0,1.0
44,69.13274,13000.0,23.0,1.0,1.0,1.0
7,90.12656,2004.0,23.0,1.0,0.0,1.0
21,82.60804,6100.0,23.0,0.0,0.0,1.0
63,79.26854,18853.0,21.0,0.0,0.0,1.0
6,81.81792,1600.0,13.0,1.0,0.0,1.0
20,87.68211,5919.0,21.0,1.0,1.0,1.0
37,81.81792,10835.0,16.0,1.0,0.0,1.0
63,88.941376,18853.0,21.0,1.0,0.0,1.0
63,79.26854,18751.0,22.0,1.0,1.0,1.0
37,89.83644,10900.0,25.0,1.0,0.0,1.0
63,91.16977,18663.0,15.0,0.0,0.0,1.0
63,79.26854,18854.0,22.0,1.0,0.0,1.0
67,73.533966,19900.0,17.0,0.0,0.0,1.0
7,82.60804,2107.0,23.0,0.0,0.0,1.0
63,84.08334,18854.0,22.0,1.0,1.0,1.0
74,79.26854,21976.0,16.0,1.0,0.0,1.0
62,76.620384,18400.0,24.0,0.0,0.0,1.0
63,85.95989,18853.0,21.0,1.0,0.0,1.0
76,80.935196,22668.0,22.0,0.0,0.0,1.0
3,83.32409,701.0,15.0,0.0,0.0,1.0
1,89.441376,201.0,20.0,1.0,0.0,1.0
47,64.688286,13900.0,24.0,1.0,0.0,1.0
35,88.5031,10200.0,17.0,0.0,0.0,1.0
43,88.1389,12700.0,22.0,0.0,0.0,1.0
18,74.79323,5300.0,22.0,1.0,0.0,1.0
54,85.95989,16000.0,21.0,0.0,0.0,1.0
48,79.26854,14200.0,22.0,1.0,0.0,1.0
30,73.533966,8800.0,23.0,1.0,1.0,1.0
9,93.095695,2509.0,12.0,1.0,0.0,1.0
7,86.55249,2005.0,24.0,0.0,0.0,1.0
48,90.35495,14200.0,22.0,0.0,0.0,1.0
52,88.5031,15500.0,22.0,1.0,0.0,1.0
47,81.81792,14000.0,26.0,0.0,0.0,1.0
70,78.45989,20961.0,24.0,1.0,0.0,1.0
74,80.935196,21977.0,16.0,1.0,0.0,1.0
8,74.79323,2308.0,24.0,1.0,0.0,1.0
46,84.74384,13700.0,23.0,1.0,0.0,1.0
25,78.45989,7300.0,22.0,1.0,1.0,1.0
73,90.35495,21700.0,22.0,1.0,0.0,1.0
22,85.95989,6424.0,22.0,1.0,1.0,1.0
68,80.08334,20167.0,17.0,0.0,0.0,1.0
23,80.935196,6727.0,21.0,1.0,1.0,1.0
9,93.367294,2610.0,21.0,1.0,0.0,1.0
12,84.08334,3600.0,23.0,1.0,0.0,1.0
30,84.74384,8700.0,17.0,1.0,1.0,1.0
41,81.81792,12100.0,19.0,0.0,0.0,1.0
58,82.60804,17154.0,15.0,0.0,0.0,1.0
41,78.45989,12200.0,22.0,0.0,0.0,1.0
37,93.033966,11039.0,24.0,1.0,0.0,1.0
10,89.441376,2800.0,13.0,0.0,0.0,1.0
55,74.79323,16346.0,23.0,0.0,0.0,1.0
13,87.68211,3800.0,23.0,1.0,0.0,1.0
17,75.79323,4900.0,24.0,0.0,0.0,1.0
42,92.42285,12500.0,24.0,0.0,0.0,1.0
31,74.79323,9100.0,21.0,1.0,1.0,1.0
57,83.32409,16852.0,13.0,0.0,0.0,1.0
55,77.55249,16346.0,23.0,0.0,0.0,1.0
22,72.38582,6424.0,22.0,1.0,1.0,1.0
35,63.48458,10400.0,25.0,1.0,0.0,1.0
1,72.38582,300.0,20.0,0.0,0.0,1.0
13,85.95989,3800.0,23.0,0.0,0.0,1.0
22,58.805573,6318.0,16.0,0.0,1.0,1.0
24,84.08334,6922.0,14.0,1.0,0.0,1.0
27,79.26854,7900.0,25.0,1.0,1.0,1.0
41,81.81792,12100.0,19.0,1.0,0.0,1.0
12,62.342606,3500.0,21.0,0.0,0.0,1.0
41,93.22533,12200.0,22.0,0.0,0.0,1.0
44,54.65125,13000.0,23.0,0.0,1.0,1.0
10,86.55249,3000.0,22.0,1.0,0.0,1.0
27,84.74384,7824.0,14.0,1.0,1.0,1.0
27,90.76236,8032.0,25.0,0.0,1.0,1.0
19,75.79323,5618.0,26.0,0.0,1.0,1.0
27,90.558655,7930.0,27.0,1.0,1.0,1.0
75,63.48458,22200.0,16.0,0.0,0.0,1.0
63,84.74384,18752.0,21.0,0.0,0.0,1.0
22,74.79323,6318.0,16.0,0.0,1.0,1.0
22,80.935196,6318.0,16.0,0.0,1.0,1.0
7,87.68211,1904.0,14.0,1.0,0.0,1.0
36,93.50928,10533.0,14.0,1.0,0.0,1.0
22,54.65125,6318.0,16.0,1.0,1.0,1.0
80,87.10804,23600.0,21.0,1.0,0.0,1.0
28,90.76236,8335.0,23.0,1.0,1.0,1.0
70,72.38582,20961.0,24.0,0.0,0.0,1.0
71,83.32409,21071.0,17.0,0.0,0.0,1.0
10,75.79323,2900.0,19.0,1.0,0.0,1.0
18,61.20063,5300.0,22.0,0.0,0.0,1.0
42,90.76236,12342.0,16.0,1.0,0.0,1.0
72,72.38582,21463.0,23.0,1.0,0.0,1.0
23,66.95989,6727.0,21.0,1.0,1.0,1.0
52,89.83644,15500.0,22.0,1.0,0.0,1.0
76,66.95989,22669.0,24.0,1.0,0.0,1.0
72,89.441376,21373.0,14.0,0.0,0.0,1.0
51,83.32409,15141.0,25.0,1.0,0.0,1.0
41,90.76236,12100.0,19.0,1.0,0.0,1.0
40,80.935196,11800.0,22.0,0.0,0.0,1.0
52,86.55249,15400.0,20.0,0.0,0.0,1.0
63,88.5031,18663.0,15.0,1.0,0.0,1.0
59,66.95989,17500.0,17.0,0.0,0.0,1.0
46,88.1389,13600.0,24.0,1.0,0.0,1.0
12,66.95989,3400.0,14.0,1.0,0.0,1.0
29,86.55249,8400.0,16.0,0.0,1.0,1.0
23,87.70991,6800.0,23.0,0.0,1.0,1.0
8,86.55249,2206.0,17.0,1.0,0.0,1.0
27,92.08952,7824.0,14.0,1.0,1.0,1.0
49,85.95989,14400.0,16.0,0.0,0.0,1.0
70,85.95989,20800.0,24.0,0.0,0.0,1.0
12,89.83644,3600.0,23.0,0.0,0.0,1.0
52,87.68211,15400.0,20.0,1.0,0.0,1.0
69,76.620384,20400.0,14.0,0.0,0.0,1.0
31,88.941376,9200.0,19.0,1.0,1.0,1.0
60,75.79323,17900.0,21.0,1.0,0.0,1.0
20,80.935196,5700.0,17.0,1.0,1.0,1.0
44,73.533966,13000.0,23.0,0.0,1.0,1.0
35,85.33026,10200.0,17.0,1.0,0.0,1.0
25,84.08334,7400.0,27.0,0.0,0.0,1.0
68,91.42903,20260.0,22.0,1.0,0.0,1.0
1,88.941376,200.0,20.0,0.0,0.0,1.0
3,85.95989,702.0,16.0,1.0,0.0,1.0
3,84.74384,800.0,22.0,1.0,0.0,1.0
30,64.688286,8800.0,23.0,1.0,1.0,1.0
52,92.87965,15500.0,22.0,1.0,0.0,1.0
50,93.70064,14747.0,16.0,1.0,1.0,1.0
59,85.33026,17457.0,14.0,0.0,0.0,1.0
70,86.55249,20770.0,16.0,1.0,0.0,1.0
8,76.620384,2308.0,24.0,1.0,0.0,1.0
63,85.95989,18752.0,21.0,0.0,0.0,1.0
78,57.793224,22800.0,14.0,1.0,0.0,1.0
29,86.55249,8400.0,16.0,1.0,1.0,1.0
21,77.55249,6220.0,27.0,1.0,0.0,1.0
7,85.95989,2106.0,24.0,1.0,0.0,1.0
27,85.95989,8032.0,25.0,0.0,1.0,1.0
30,91.16977,8700.0,17.0,0.0,1.0,1.0
13,88.941376,3800.0,23.0,0.0,0.0,1.0
58,87.10804,17350.0,22.0,1.0,0.0,1.0
43,89.441376,12700.0,22.0,1.0,0.0,1.0
30,84.74384,8700.0,17.0,1.0,1.0,1.0
11,91.42903,3100.0,14.0,0.0,0.0,1.0
41,93.78705,12200.0,22.0,1.0,0.0,1.0
68,88.1389,20260.0,22.0,1.0,0.0,1.0
9,87.10804,2611.0,22.0,0.0,0.0,1.0
7,85.33026,2005.0,24.0,1.0,0.0,1.0
7,86.55249,1903.0,17.0,1.0,0.0,1.0
70,71.33643,20962.0,23.0,0.0,0.0,1.0
27,89.441376,8031.0,25.0,0.0,1.0,1.0
46,74.79323,13600.0,24.0,0.0,0.0,1.0
61,87.68211,18061.0,17.0,0.0,0.0,1.0
16,68.10804,4715.0,25.0,1.0,1.0,1.0
12,88.1389,3500.0,21.0,0.0,0.0,1.0
27,90.12656,7930.0,27.0,1.0,1.0,1.0
9,93.033966,2508.0,13.0,1.0,0.0,1.0
75,77.55249,22367.0,24.0,0.0,0.0,1.0
30,77.55249,8800.0,23.0,1.0,1.0,1.0
37,78.45989,11000.0,27.0,1.0,0.0,1.0
27,85.95989,7930.0,27.0,1.0,1.0,1.0
63,88.941376,18854.0,22.0,1.0,0.0,1.0
63,90.76236,18752.0,21.0,0.0,0.0,1.0
80,75.79323,23500.0,21.0,1.0,0.0,1.0
31,74.79323,9100.0,21.0,1.0,1.0,1.0
9,90.12656,2508.0,13.0,0.0,0.0,1.0
75,77.55249,22400.0,22.0,1.0,0.0,1.0
72,85.95989,21374.0,14.0,0.0,0.0,1.0
69,77.55249,20500.0,22.0,0.0,0.0,1.0
48,92.42285,14340.0,23.0,1.0,0.0,1.0
72,88.5031,21464.0,22.0,0.0,0.0,1.0
74,72.38582,21976.0,16.0,0.0,0.0,1.0
38,91.42903,11100.0,13.0,0.0,0.0,1.0
48,90.12656,14340.0,23.0,1.0,0.0,1.0
50,80.08334,14747.0,16.0,0.0,0.0,1.0
71,57.793224,21100.0,24.0,0.0,0.0,1.0
74,79.96269,22100.0,25.0,1.0,0.0,1.0
51,90.44417,15049.0,17.0,1.0,0.0,1.0
76,90.0059,22579.0,17.0,0.0,0.0,1.0
79,86.24664,23200.0,22.0,1.0,0.0,1.0
74,70.63553,22100.0,25.0,0.0,1.0,1.0
42,94.6417,12300.0,17.0,0.0,0.0,1.0
7,93.184906,2005.0,24.0,0.0,0.0,1.0
68,93.75281,20260.0,22.0,1.0,0.0,1.0
43,92.45034,12643.0,14.0,0.0,0.0,1.0
28,72.83923,8126.0,15.0,1.0,1.0,1.0
21,91.85775,6000.0,15.0,1.0,0.0,1.0
72,93.184906,21374.0,14.0,1.0,0.0,1.0
79,91.85775,23181.0,14.0,1.0,0.0,1.0
48,66.191086,14340.0,23.0,1.0,0.0,1.0
74,75.03676,22000.0,24.0,0.0,0.0,1.0
69,92.45034,20400.0,14.0,0.0,0.0,1.0
68,93.184906,20260.0,22.0,1.0,0.0,1.0
40,81.58614,11739.0,12.0,1.0,0.0,1.0
52,95.01207,15400.0,20.0,1.0,0.0,1.0
73,88.61084,21700.0,22.0,1.0,0.0,1.0
17,63.845406,4900.0,24.0,1.0,0.0,1.0
67,90.7155,20000.0,18.0,0.0,0.0,1.0
19,89.184906,5415.0,17.0,1.0,1.0,1.0
49,94.72812,14400.0,16.0,1.0,0.0,1.0
19,79.05528,5618.0,26.0,1.0,1.0,1.0
69,82.437996,20400.0,14.0,0.0,0.0,1.0
50,76.29602,14747.0,16.0,1.0,0.0,1.0
44,75.03676,13000.0,23.0,0.0,1.0,1.0
21,78.123184,6220.0,27.0,0.0,1.0,1.0
51,94.598495,15048.0,17.0,0.0,0.0,1.0
12,93.592316,3400.0,14.0,0.0,0.0,1.0
27,80.77133,7824.0,14.0,0.0,1.0,1.0
52,89.6417,15500.0,22.0,1.0,0.0,1.0
44,78.123184,13000.0,23.0,1.0,1.0,1.0
59,79.05528,17457.0,14.0,0.0,0.0,1.0
12,86.24664,3600.0,23.0,0.0,0.0,1.0
44,92.93182,12900.0,16.0,1.0,0.0,1.0
7,86.24664,2004.0,23.0,1.0,0.0,1.0
31,93.41331,9200.0,19.0,1.0,1.0,1.0
63,71.72195,18853.0,21.0,0.0,0.0,1.0
66,88.61084,19566.0,14.0,0.0,0.0,1.0
58,85.58614,17349.0,24.0,0.0,0.0,1.0
52,80.77133,15400.0,20.0,1.0,0.0,1.0
75,85.58614,22400.0,22.0,0.0,0.0,1.0
80,90.94417,23600.0,21.0,0.0,0.0,1.0
10,91.62936,3000.0,22.0,1.0,0.0,1.0
78,80.77133,22800.0,14.0,1.0,0.0,1.0
69,84.11084,20400.0,14.0,0.0,0.0,1.0
27,80.77133,8031.0,25.0,1.0,1.0,1.0
12,86.24664,3500.0,21.0,1.0,0.0,1.0
69,75.03676,20600.0,23.0,1.0,0.0,1.0
44,91.85775,12944.0,17.0,1.0,1.0,1.0
40,86.24664,11800.0,22.0,1.0,0.0,1.0
23,89.184906,6620.0,15.0,0.0,1.0,1.0
12,89.6417,3500.0,21.0,0.0,0.0,1.0
50,61.475037,14900.0,22.0,1.0,0.0,1.0
67,90.7155,19900.0,17.0,1.0,0.0,1.0
74,85.58614,21977.0,16.0,1.0,0.0,1.0
43,90.94417,12643.0,14.0,0.0,0.0,1.0
67,90.94417,19800.0,13.0,1.0,0.0,1.0
51,94.598495,15000.0,16.0,0.0,0.0,1.0
58,86.83305,17349.0,24.0,1.0,0.0,1.0
70,78.123184,20961.0,24.0,0.0,0.0,1.0
9,90.0059,2713.0,21.0,0.0,0.0,1.0
11,94.53676,3100.0,14.0,1.0,0.0,1.0
27,92.45034,7930.0,27.0,1.0,1.0,1.0
1,85.58614,100.0,14.0,0.0,0.0,1.0
75,87.46269,22200.0,16.0,1.0,0.0,1.0
63,86.83305,18662.0,14.0,0.0,0.0,1.0
51,89.6417,15048.0,17.0,1.0,1.0,1.0
63,84.82689,18854.0,22.0,1.0,1.0,1.0
3,84.82689,702.0,16.0,1.0,0.0,1.0
51,93.592316,15048.0,17.0,1.0,0.0,1.0
52,90.94417,15300.0,13.0,1.0,0.0,1.0
70,82.437996,20961.0,24.0,1.0,0.0,1.0
17,79.96269,4900.0,24.0,0.0,0.0,1.0
30,89.184906,8800.0,23.0,1.0,1.0,1.0
25,73.88861,7200.0,17.0,0.0,0.0,1.0
17,90.0059,4800.0,15.0,0.0,0.0,1.0
68,91.62936,20259.0,24.0,0.0,0.0,1.0
17,78.123184,5000.0,24.0,0.0,0.0,1.0
10,79.05528,3000.0,22.0,1.0,0.0,1.0
52,93.75281,15300.0,13.0,1.0,0.0,1.0
55,78.123184,16345.0,22.0,1.0,0.0,1.0
44,92.67256,12900.0,16.0,1.0,1.0,1.0
76,67.33306,22668.0,22.0,0.0,0.0,1.0
23,72.83923,6728.0,23.0,0.0,1.0,1.0
63,83.32071,18853.0,21.0,0.0,0.0,1.0
51,92.67256,15049.0,17.0,1.0,0.0,1.0
54,92.45034,16100.0,22.0,1.0,0.0,1.0
27,87.46269,8031.0,25.0,1.0,1.0,1.0
35,94.53676,10300.0,24.0,0.0,0.0,1.0
10,92.45034,2900.0,19.0,0.0,0.0,1.0
27,88.05528,8031.0,25.0,1.0,1.0,1.0
23,78.123184,6620.0,15.0,0.0,1.0,1.0
27,86.83305,7900.0,25.0,0.0,1.0,1.0
6,90.44417,1800.0,23.0,1.0,0.0,1.0
16,67.33306,4512.0,17.0,0.0,1.0,1.0
11,93.41331,3300.0,22.0,1.0,0.0,1.0
75,78.123184,22367.0,24.0,1.0,0.0,1.0
38,73.88861,11100.0,13.0,1.0,0.0,1.0
68,91.33923,20259.0,24.0,1.0,0.0,1.0
68,94.07997,20260.0,22.0,0.0,0.0,1.0
23,90.7155,6800.0,23.0,0.0,1.0,1.0
74,64.98738,22100.0,25.0,1.0,0.0,1.0
30,91.62936,8900.0,23.0,1.0,1.0,1.0
11,92.93182,3300.0,22.0,1.0,0.0,1.0
44,73.88861,13000.0,23.0,0.0,1.0,1.0
59,93.41331,17600.0,17.0,0.0,0.0,1.0
70,75.03676,20800.0,24.0,0.0,0.0,1.0
7,90.0059,1903.0,17.0,0.0,0.0,1.0
46,93.92565,13600.0,24.0,1.0,0.0,1.0
24,88.05528,6921.0,14.0,1.0,1.0,1.0
27,86.83305,7930.0,27.0,0.0,1.0,1.0
22,85.58614,6424.0,22.0,1.0,1.0,1.0
51,89.184906,15049.0,17.0,1.0,0.0,1.0
8,82.437996,2205.0,16.0,0.0,0.0,1.0
1,84.11084,100.0,14.0,0.0,0.0,1.0
7,89.184906,2107.0,23.0,0.0,0.0,1.0
74,92.45034,22000.0,24.0,1.0,0.0,1.0
11,94.07997,3300.0,22.0,1.0,0.0,1.0
73,85.58614,21700.0,22.0,1.0,0.0,1.0
48,90.44417,14200.0,22.0,1.0,0.0,1.0
69,87.46269,20500.0,22.0,1.0,0.0,1.0
35,90.44417,10200.0,17.0,0.0,0.0,1.0
3,79.05528,800.0,22.0,0.0,0.0,1.0
58,94.38245,17349.0,24.0,1.0,0.0,1.0
11,92.93182,3100.0,14.0,0.0,0.0,1.0
72,82.437996,21373.0,14.0,1.0,0.0,1.0
13,84.82689,3800.0,23.0,1.0,0.0,1.0
20,87.46269,5919.0,21.0,1.0,1.0,1.0
63,93.41331,18752.0,21.0,1.0,0.0,1.0
60,88.05528,17758.0,16.0,0.0,0.0,1.0
22,84.82689,6424.0,22.0,1.0,1.0,1.0
59,94.215775,17500.0,17.0,0.0,0.0,1.0
10,95.01207,3000.0,22.0,1.0,1.0,1.0
31,67.33306,9200.0,19.0,0.0,1.0,1.0
51,95.28985,15141.0,25.0,0.0,0.0,1.0
70,92.061455,20800.0,24.0,1.0,0.0,1.0
49,93.184906,14500.0,22.0,1.0,0.0,1.0
58,84.11084,17200.0,23.0,1.0,0.0,1.0
7,84.11084,2107.0,23.0,0.0,0.0,1.0
58,94.6417,17154.0,15.0,1.0,0.0,1.0
3,93.41331,902.0,23.0,1.0,0.0,1.0
59,88.05528,17500.0,17.0,1.0,0.0,1.0
37,87.46269,11000.0,27.0,1.0,0.0,1.0
72,71.72195,21464.0,22.0,1.0,0.0,1.0
8,89.184906,2400.0,23.0,0.0,0.0,1.0
24,70.63553,6921.0,14.0,1.0,1.0,1.0
49,84.82689,14400.0,16.0,0.0,1.0,1.0
7,90.44417,2005.0,24.0,0.0,0.0,1.0
76,89.6417,22700.0,23.0,1.0,0.0,1.0
23,88.61084,6728.0,23.0,1.0,1.0,1.0
20,82.437996,5800.0,21.0,1.0,1.0,1.0
25,76.29602,7200.0,17.0,0.0,0.0,1.0
12,72.83923,3400.0,14.0,0.0,0.0,1.0
1,76.29602,100.0,14.0,1.0,0.0,1.0
51,94.598495,15000.0,16.0,0.0,0.0,1.0
13,84.82689,3700.0,16.0,0.0,0.0,1.0
30,87.46269,8700.0,17.0,0.0,1.0,1.0
37,75.03676,11000.0,27.0,1.0,0.0,1.0
70,80.77133,20769.0,16.0,0.0,0.0,1.0
43,84.82689,12800.0,23.0,0.0,1.0,1.0
70,79.05528,20800.0,24.0,0.0,0.0,1.0
49,95.11084,14600.0,20.0,0.0,0.0,1.0
61,90.44417,18061.0,17.0,0.0,0.0,1.0
50,76.423965,14747.0,16.0,1.0,0.0,1.0
70,92.33137,20800.0,24.0,1.0,0.0,1.0
59,94.05977,17457.0,14.0,0.0,0.0,1.0
42,91.0289,12400.0,23.0,0.0,0.0,1.0
24,79.510376,6921.0,14.0,1.0,1.0,1.0
80,94.97952,23400.0,13.0,1.0,0.0,1.0
30,93.65236,8700.0,17.0,1.0,1.0,1.0
49,93.448654,14400.0,16.0,0.0,0.0,1.0
73,89.44248,21700.0,22.0,0.0,0.0,1.0
30,91.83137,8900.0,23.0,0.0,1.0,1.0
65,91.83137,19400.0,19.0,1.0,0.0,1.0
31,87.633835,9000.0,15.0,0.0,1.0,1.0
51,94.05977,15141.0,25.0,0.0,0.0,1.0
57,89.44248,16852.0,13.0,0.0,0.0,1.0
41,94.80051,12100.0,19.0,1.0,0.0,1.0
46,94.57211,13500.0,17.0,1.0,0.0,1.0
41,87.633835,12040.0,13.0,0.0,0.0,1.0
1,85.49803,100.0,14.0,1.0,0.0,1.0
75,96.0289,22366.0,23.0,1.0,0.0,1.0
40,89.44248,11738.0,14.0,0.0,0.0,1.0
30,91.3931,8900.0,23.0,0.0,1.0,1.0
11,96.25729,3300.0,22.0,0.0,0.0,1.0
30,72.02273,8800.0,23.0,0.0,1.0,1.0
8,91.83137,2308.0,24.0,1.0,0.0,1.0
75,92.33137,22366.0,23.0,0.0,0.0,1.0
63,95.140015,18752.0,21.0,0.0,0.0,1.0
56,93.448654,16551.0,16.0,1.0,0.0,1.0
34,85.49803,10100.0,20.0,1.0,0.0,1.0
70,95.46717,20800.0,24.0,0.0,0.0,1.0
51,89.44248,15048.0,17.0,0.0,0.0,1.0
72,77.68322,21463.0,23.0,0.0,0.0,1.0
47,96.59063,14000.0,26.0,1.0,0.0,1.0
63,91.83137,18853.0,21.0,0.0,0.0,1.0
65,94.97952,19300.0,16.0,1.0,0.0,1.0
12,69.849884,3600.0,23.0,0.0,0.0,1.0
30,78.68322,8800.0,23.0,1.0,1.0,1.0
7,93.448654,2004.0,23.0,1.0,0.0,1.0
41,86.21408,12200.0,22.0,1.0,0.0,1.0
72,86.21408,21464.0,22.0,0.0,0.0,1.0
75,76.423965,22367.0,24.0,1.0,0.0,1.0
51,94.31902,15244.0,25.0,0.0,0.0,1.0
63,93.016556,18752.0,21.0,1.0,0.0,1.0
17,66.37458,5000.0,24.0,0.0,0.0,1.0
27,88.849884,7824.0,14.0,1.0,1.0,1.0
47,76.423965,14000.0,26.0,1.0,0.0,1.0
79,94.05977,23200.0,22.0,1.0,0.0,1.0
42,96.39927,12400.0,23.0,1.0,0.0,1.0
75,86.21408,22200.0,16.0,0.0,0.0,1.0
30,87.633835,8700.0,17.0,0.0,1.0,1.0
68,95.46717,20260.0,22.0,1.0,0.0,1.0
72,95.602974,21373.0,14.0,1.0,0.0,1.0
75,78.68322,22367.0,24.0,1.0,0.0,1.0
72,85.49803,21463.0,23.0,0.0,0.0,1.0
42,95.31285,12400.0,23.0,1.0,0.0,1.0
44,94.97952,12944.0,17.0,0.0,1.0,1.0
40,87.633835,11800.0,22.0,1.0,0.0,1.0
68,93.448654,20259.0,24.0,0.0,0.0,1.0
10,83.825195,2800.0,13.0,0.0,0.0,1.0
48,78.68322,14145.0,13.0,1.0,0.0,1.0
5,96.39927,1300.0,16.0,1.0,0.0,1.0
37,77.68322,11000.0,27.0,0.0,1.0,1.0
13,82.97334,3900.0,22.0,1.0,0.0,1.0
69,94.80051,20400.0,14.0,1.0,0.0,1.0
70,91.83137,20961.0,24.0,0.0,0.0,1.0
49,89.44248,14500.0,22.0,0.0,0.0,1.0
50,81.349884,14747.0,16.0,0.0,0.0,1.0
58,86.21408,17200.0,23.0,0.0,0.0,1.0
10,95.602974,2800.0,13.0,0.0,0.0,1.0
7,96.25729,1903.0,17.0,0.0,0.0,1.0
23,95.76964,6619.0,16.0,1.0,1.0,1.0
67,68.72026,20000.0,18.0,1.0,0.0,1.0
79,93.448654,23200.0,22.0,0.0,0.0,1.0
30,67.578285,8800.0,23.0,1.0,1.0,1.0
63,96.49803,18853.0,21.0,1.0,0.0,1.0
27,93.016556,7930.0,27.0,1.0,1.0,1.0
63,91.3931,18663.0,15.0,1.0,0.0,1.0
68,91.83137,20168.0,16.0,1.0,0.0,1.0
46,86.21408,13600.0,24.0,1.0,0.0,1.0
73,66.37458,21700.0,22.0,0.0,0.0,1.0
76,88.22026,22700.0,23.0,1.0,0.0,1.0
30,76.423965,8800.0,23.0,0.0,1.0,1.0
30,94.57211,8900.0,23.0,0.0,1.0,1.0
50,91.0289,14900.0,22.0,1.0,0.0,1.0
9,83.825195,2507.0,13.0,1.0,0.0,1.0
11,95.46717,3300.0,22.0,0.0,0.0,1.0
65,91.0289,19300.0,16.0,0.0,0.0,1.0
23,82.97334,6619.0,16.0,0.0,1.0,1.0
10,96.49803,2900.0,19.0,1.0,0.0,1.0
21,89.99803,6000.0,15.0,1.0,0.0,1.0
13,90.57211,3800.0,23.0,0.0,0.0,1.0
37,82.97334,11000.0,27.0,0.0,0.0,1.0
35,94.31902,10200.0,17.0,1.0,0.0,1.0
34,96.67705,10100.0,20.0,0.0,0.0,1.0
7,94.31902,2005.0,24.0,1.0,0.0,1.0
63,73.109146,18752.0,21.0,0.0,0.0,1.0
40,84.70792,11800.0,22.0,1.0,0.0,1.0
23,93.4899,6728.0,23.0,1.0,1.0,1.0
27,86.97334,8031.0,25.0,1.0,1.0,1.0
30,76.423965,8800.0,23.0,0.0,1.0,1.0
51,83.825195,15244.0,25.0,0.0,0.0,1.0
19,89.99803,5415.0,17.0,1.0,1.0,1.0
69,82.97334,20500.0,22.0,0.0,0.0,1.0
25,82.15853,7400.0,27.0,1.0,0.0,1.0
59,93.65236,17457.0,14.0,0.0,0.0,1.0
79,77.68322,23180.0,15.0,1.0,0.0,1.0
12,82.15853,3400.0,14.0,1.0,0.0,1.0
37,88.22026,11000.0,27.0,1.0,0.0,1.0
68,87.633835,20167.0,17.0,0.0,0.0,1.0
68,93.83754,20259.0,24.0,1.0,0.0,1.0
75,88.22026,22367.0,24.0,1.0,0.0,1.0
22,66.37458,6318.0,16.0,0.0,1.0,1.0
20,84.70792,5800.0,21.0,0.0,1.0,1.0
40,87.633835,11738.0,14.0,1.0,0.0,1.0
27,89.99803,7930.0,27.0,1.0,1.0,1.0
30,95.76964,8900.0,23.0,0.0,1.0,1.0
76,92.33137,22700.0,23.0,1.0,0.0,1.0
7,72.02273,2004.0,23.0,0.0,0.0,1.0
73,93.016556,21700.0,22.0,1.0,0.0,1.0
10,93.448654,2900.0,19.0,0.0,0.0,1.0
76,90.57211,22579.0,17.0,1.0,0.0,1.0
74,70.99803,22100.0,25.0,1.0,0.0,1.0
13,81.349884,3700.0,16.0,0.0,0.0,1.0
9,95.923965,2611.0,22.0,1.0,0.0,1.0
7,74.22643,2107.0,23.0,0.0,0.0,1.0
7,86.21408,2107.0,23.0,1.0,0.0,1.0
40,96.49803,11738.0,14.0,0.0,0.0,1.0
55,66.37458,16345.0,22.0,0.0,0.0,1.0
30,95.31285,8900.0,23.0,0.0,1.0,1.0
70,91.83137,20769.0,16.0,1.0,0.0,1.0
70,92.33137,20962.0,23.0,1.0,0.0,1.0
17,79.510376,5000.0,24.0,1.0,1.0,1.0
13,89.44248,3800.0,23.0,1.0,0.0,1.0
43,92.33137,12643.0,14.0,0.0,0.0,1.0
49,94.80051,14600.0,20.0,1.0,0.0,1.0
21,93.65236,6000.0,15.0,1.0,0.0,1.0
10,95.140015,2900.0,19.0,1.0,0.0,1.0
50,89.99803,14900.0,22.0,0.0,0.0,1.0
27,70.99803,7900.0,25.0,0.0,1.0,1.0
12,94.31902,3400.0,14.0,0.0,0.0,1.0
44,77.68322,13000.0,23.0,1.0,1.0,1.0
7,82.97334,1903.0,17.0,0.0,0.0,1.0
70,91.3931,20961.0,24.0,0.0,0.0,1.0
23,89.44248,6619.0,16.0,1.0,1.0,1.0
76,92.33137,22669.0,24.0,0.0,0.0,1.0
61,87.633835,18200.0,22.0,1.0,0.0,1.0
3,87.633835,701.0,15.0,0.0,0.0,1.0
10,95.31285,3000.0,22.0,0.0,0.0,1.0
71,83.825195,21200.0,24.0,0.0,0.0,1.0
52,80.44248,15400.0,20.0,0.0,0.0,1.0
68,92.33137,20167.0,17.0,0.0,0.0,1.0
17,88.849884,4814.0,16.0,0.0,0.0,1.0
70,74.22643,20961.0,24.0,1.0,0.0,1.0
70,86.97334,20770.0,16.0,0.0,0.0,1.0
79,66.37458,23200.0,22.0,0.0,0.0,1.0
70,70.99803,20961.0,24.0,1.0,0.0,1.0
63,91.83137,18853.0,21.0,1.0,0.0,1.0
58,84.70792,17350.0,22.0,0.0,0.0,1.0
51,88.849884,15048.0,17.0,0.0,0.0,1.0
1,93.83754,100.0,14.0,1.0,0.0,1.0
63,95.140015,18662.0,14.0,0.0,0.0,1.0
51,89.99803,15142.0,22.0,0.0,0.0,1.0
29,91.83137,8400.0,16.0,1.0,1.0,1.0
69,91.83137,20600.0,23.0,1.0,0.0,1.0
